first_name,last_name,role
Tooru,Watanabe,"['Story', 'Art', 'Story & Art']"
Gin,Tokiwa,['Art']
Sanaha,Mitsumiya,"['Story', 'Art', 'Story & Art']"
Chika,Mizuki,"['Story', 'Art', 'Story & Art']"
Kouki,Izumi,['Art']
Kaoru,Kurosaki,['Story']
Rita,Shirohito,"['Story', 'Art', 'Story & Art']"
Ren,Saizaki,['Art']
Kyusam,Kim,"['Story', 'Art', 'Story & Art']"
Kat,Cantrell,['Story']
Anne,Weale,['Story']
Susumu,Katsumata,"['Story', 'Art', 'Story & Art']"
Eiko,Hanamura,"['Story', 'Art', 'Story & Art']"
Ginna,Gray,['Story']
Kakuko,Shinozaki,['Art']
Masako,Watanabe,['Art']
Weidong,Chen,"['Story', 'Art']"
Young-Mi,An,"['Story', 'Art', 'Story & Art']"
Atsuya,Uki,"['Story', 'Art', 'Story & Art']"
Shou,Hidaka,"['Story', 'Art', 'Story & Art']"
,Tonkou,"['Story', 'Art', 'Story & Art']"
Katsuya,Kazama,"['Story', 'Art', 'Story & Art']"
Wing Shing,Ma,"['Story', 'Art', 'Story & Art']"
Takajin,Tatsunami,"['Story', 'Art', 'Story & Art']"
Takafumi,Ryuusui,"['Story', 'Art', 'Story & Art']"
Chihiro,Ayano,"['Story', 'Art', 'Story & Art']"
Mikan,Aoi,"['Story', 'Art', 'Story & Art']"
Hebiko,Habuyama,"['Story', 'Art', 'Story & Art']"
Hikaru,Miyoshi,['Art']
Takanori,Yamazaki,"['Story', 'Art', 'Story & Art']"
Nawoki,Kitazato,"['Story', 'Art', 'Story & Art']"
Kai,Amano,"['Story', 'Art', 'Story & Art']"
,Muu,['Art']
Himeko,Shindo,"['Story', 'Art', 'Story & Art']"
,Kimjin,"['Story', 'Art', 'Story & Art']"
Katsutoshi,Kawai,"['Story', 'Art', 'Story & Art']"
Jun,Togashi,"['Story', 'Art', 'Story & Art']"
Mikihisa,Konishi,"['Story', 'Art', 'Story & Art']"
Sakai,Hamachi,"['Story', 'Art', 'Story & Art']"
Jerry,Cho,"['Story', 'Art', 'Story & Art']"
Motoki,Monma,"['Story', 'Art', 'Story & Art']"
,Yatoyato,"['Story', 'Art', 'Story & Art']"
Tsubakurou,Shibata,['Art']
Shou,Satogane,"['Story', 'Art', 'Story & Art']"
Arou,Shimakusa,['Art']
Tomohiro,Yagi,"['Story', 'Art', 'Story & Art']"
Kanoko,Yamamoto,['Art']
,Geulsseuneun Gigye,['Story']
Luo Jun,Lin,"['Story', 'Art', 'Story & Art']"
Kasai,Matsuki,"['Story', 'Art', 'Story & Art']"
Tatsune,Seno,"['Story', 'Art', 'Story & Art']"
,Oka,"['Story', 'Art', 'Story & Art']"
Aya,Takamiya,"['Story', 'Art', 'Story & Art']"
Haruhi,Tono,['Story']
Yu,Akaboshi,"['Story', 'Art', 'Story & Art']"
,Halco,"['Story', 'Art', 'Story & Art']"
Shishimaru,Hazuki,"['Story', 'Art', 'Story & Art']"
,Rana,['Story']
Hyung Min,Kim,['Story']
Misaki,Aya,"['Story', 'Art', 'Story & Art']"
Nozomi,Momiji,"['Story', 'Art', 'Story & Art']"
Kaoru,Inai,"['Story', 'Art', 'Story & Art']"
Keiichi,Yagisawa,"['Story', 'Art', 'Story & Art']"
Shinya,Inase,['Art']
Eri,Ishida,"['Story', 'Art', 'Story & Art']"
Aotoki,Kurokou,"['Story', 'Art', 'Story & Art']"
Yuna,Takagawa,"['Story', 'Art', 'Story & Art']"
Ji-Hyun,Lee,"['Story', 'Art', 'Story & Art']"
Chiaki,Konno,['Story']
,Heuk Ain,['Story']
Maya,Azu,"['Story', 'Art', 'Story & Art']"
Hyun-Joo,Jung,"['Story', 'Art', 'Story & Art']"
Haru,Kudou,"['Story', 'Art', 'Story & Art']"
Maoko,Nagasaki,['Art']
,Quily,"['Story', 'Art', 'Story & Art']"
Xiang,Bei,"['Story', 'Art', 'Story & Art']"
Akari,Otokawa,"['Story', 'Art', 'Story & Art']"
Modoru,Mirai,"['Story', 'Art', 'Story & Art']"
Pix,Shimogaya,"['Story', 'Art', 'Story & Art']"
Suigun,Oouchi,"['Story', 'Art', 'Story & Art']"
Hiroyuki,Hikoma,"['Story', 'Art', 'Story & Art']"
Ai,Satoko,['Story']
,Lero,"['Story', 'Art', 'Story & Art']"
Nanao,Sawa,"['Story', 'Art', 'Story & Art']"
Iwanosuke,Neguragi,"['Story', 'Art', 'Story & Art']"
Rosuke,Nishikawa,"['Story', 'Art', 'Story & Art']"
,Jinmi,"['Story', 'Art', 'Story & Art']"
Maro,Sakura,"['Story', 'Art', 'Story & Art']"
Arito,Kijou,"['Story', 'Art', 'Story & Art']"
Yura,Suzume,"['Story', 'Art', 'Story & Art']"
,Studio Sibo,"['Story', 'Art', 'Story & Art']"
Kyouko,Sakurada,"['Story', 'Art', 'Story & Art']"
Aoi,Makita,"['Story', 'Art', 'Story & Art']"
Naoto,Kohaku,"['Story', 'Art', 'Story & Art']"
Hisako,Sugio,"['Story', 'Art', 'Story & Art']"
,Sungwon,"['Story', 'Art', 'Story & Art']"
Yokoshima,Ash,"['Story', 'Art', 'Story & Art']"
,Gado,"['Story', 'Art', 'Story & Art']"
Yong Seon,Kim,"['Story', 'Art', 'Story & Art']"
Gpiee,Lee,"['Story', 'Art', 'Story & Art']"
Kunikazu,Toda,['Art']
,Yumeuta,['Art']
Hirokazu,Ochiai,"['Story', 'Art', 'Story & Art']"
Hajime,Touya,"['Story', 'Art', 'Story & Art']"
,Waje,"['Story', 'Art', 'Story & Art']"
Kouhei,Fujino,"['Story', 'Art', 'Story & Art']"
Jin,Shibamura,['Story']
Tanishi,Hagure,"['Story', 'Art', 'Story & Art']"
Seiji,Okuda,['Story']
Kumiko,Yamamoto,"['Story', 'Art', 'Story & Art']"
Jae-Sin,Kang,['Art']
Pachi,Nori,"['Story', 'Art', 'Story & Art']"
,Leopard,"['Story', 'Art', 'Story & Art']"
Ryo,Hoshino,['Story']
,MasterGin,['Story']
,Chungnyun,['Art']
Kazuho,Hyoudou,['Story']
,Zimtigee,"['Story', 'Art', 'Story & Art']"
,Kogorou,"['Story', 'Art', 'Story & Art']"
Nana,Misato,"['Story', 'Art', 'Story & Art']"
Natsuko,Taniguchi,"['Story', 'Art', 'Story & Art']"
Takahide,Kamei,"['Story', 'Art', 'Story & Art']"
Mayu,Taumi,"['Story', 'Art', 'Story & Art']"
Masanobu,Kirie,"['Story', 'Art', 'Story & Art']"
Masahide,Ichijo,['Story']
,SHIWO,"['Story', 'Art', 'Story & Art']"
Yu-jin,Ro,['Story']
Kei,Hiiragi,"['Story', 'Art', 'Story & Art']"
Byung-gwan,Kim,['Art']
Kurumi,Suzushiro,['Art']
Yu,Sasuga,['Story']
Shiki,Awafuji,"['Story', 'Art', 'Story & Art']"
Rika,Yonezawa,"['Story', 'Art', 'Story & Art']"
Baria,Ago,['Story']
,Yumyeong,"['Story', 'Art', 'Story & Art']"
Tsugirou,Sakamoto,"['Story', 'Art']"
Aya,Hayato,"['Story', 'Art', 'Story & Art']"
Marita,Morita,['Story']
Waka,Katase,"['Story', 'Art', 'Story & Art']"
,JS,['Story']
Yoshinobu,Okuni,"['Story', 'Art', 'Story & Art']"
,No Do Hwan,"['Story', 'Art', 'Story & Art']"
Fujio,Zerry,"['Story', 'Art', 'Story & Art']"
Mario,Tamura,"['Story', 'Art', 'Story & Art']"
Chizu,Kohashi,"['Story', 'Art', 'Story & Art']"
Isao,Sarunote,"['Story', 'Art', 'Story & Art']"
Jin,Himura,"['Story', 'Art', 'Story & Art']"
,Gwaaen,['Story']
Pink,Kaitou,"['Story', 'Art', 'Story & Art']"
Shuku,Asaoka,"['Story', 'Art', 'Story & Art']"
,Maho,"['Story', 'Art', 'Story & Art']"
Seisuke,Akari,"['Story', 'Art', 'Story & Art']"
Goan,Sawarano,"['Story', 'Art', 'Story & Art']"
,Kutsukawa,"['Story', 'Art', 'Story & Art']"
Eun Hyuk,Park,"['Story', 'Art', 'Story & Art']"
Rio,Fujimi,"['Story', 'Art', 'Story & Art']"
Araya,Arai,"['Story', 'Art', 'Story & Art']"
Shia,Yukiji,"['Story', 'Art', 'Story & Art']"
,Genta,"['Story', 'Art', 'Story & Art']"
Aya,Kutsuki,['Story']
,Kanahei,"['Story', 'Art', 'Story & Art']"
Yoshiie,Gouda,"['Story', 'Art', 'Story & Art']"
,Norinko,"['Story', 'Art', 'Story & Art']"
,urute,['Art']
,ancou,"['Story', 'Art', 'Story & Art']"
Arisa,Maki,['Story']
Ikuko,Hatoyama,"['Story', 'Art', 'Story & Art']"
Aoi,Moriwaki,"['Story', 'Art', 'Story & Art']"
Chul-Ho,Park,"['Story', 'Art']"
Kurumi,Ootsuki,"['Story', 'Art', 'Story & Art']"
Gook Hwa,Huh,['Story']
Kyoung-Lan,Park,"['Story', 'Art', 'Story & Art']"
,Enokido,"['Story', 'Art', 'Story & Art']"
Tarou,Yuzunoki,"['Story', 'Art', 'Story & Art']"
,Irinbi,['Story']
,Nasipasuta,"['Story', 'Art', 'Story & Art']"
Souichirou,Hoshino,"['Story', 'Art', 'Story & Art']"
Keizou,Fujikawa,['Story']
,Great Moth,"['Story', 'Art', 'Story & Art']"
Erina,Kamijou,"['Story', 'Art', 'Story & Art']"
Tsubasa,Nunoura,"['Story', 'Art', 'Story & Art']"
Ju-Ri,Kim,['Art']
Hayoon,Eun,['Story']
Hina,Ohnishi,['Story']
Mana,Ayase,"['Story', 'Art', 'Story & Art']"
Hiroki,Shinagawa,['Art']
Rira,Kisshou,"['Story', 'Art', 'Story & Art']"
Tsubaki,Nakashima,"['Story', 'Art', 'Story & Art']"
Suga,Toone,"['Story', 'Art', 'Story & Art']"
,Solddam,['Story']
Haru,Hiate,"['Story', 'Art', 'Story & Art']"
Meteor,Hoshizora,['Story']
Jun,Suzumoto,"['Story', 'Art', 'Story & Art']"
Yukihiro,Kobayashi,"['Story', 'Art', 'Story & Art']"
Machiko,Madoka,"['Story', 'Art', 'Story & Art']"
,Makiburo,['Story']
Seorim,Lim,['Story']
,Pikachi,"['Story', 'Art', 'Story & Art']"
Sangyoung,Seong,['Story']
Youhei,Sakai,"['Story', 'Art', 'Story & Art']"
Masashi,Ogawa,"['Story', 'Art', 'Story & Art']"
,Yakiudon,"['Story', 'Art', 'Story & Art']"
Keiichi,Hikami,['Story']
Ofuu,Yamadori,['Art']
,Yuu,"['Story', 'Art', 'Story & Art']"
Romo,Lee,"['Story', 'Art', 'Story & Art']"
Hideki,Nonomura,['Art']
Bikko,Yama,"['Story', 'Art', 'Story & Art']"
Shigure,Aoba,['Art']
Wasa,Sagiri,"['Story', 'Art', 'Story & Art']"
,Yumyum,['Art']
Jun,Azuma,"['Story', 'Art', 'Story & Art']"
Hitomi,Sugaya,"['Story', 'Art', 'Story & Art']"
Tadashi,Agi,['Story']
Takayuki,Kondou,['Story']
Ami,Chatani,['Art']
Tsukiko,Kurebayashi,['Art']
Namsae,Choe,"['Story', 'Art', 'Story & Art']"
,Sakurairo,['Story']
Ei,Komori,"['Story', 'Art', 'Story & Art']"
Aki,Aoki,"['Story', 'Art', 'Story & Art']"
Shihon,Takamura,['Story']
Osamu,Mizutani,['Story']
,Caramel,['Art']
,Onigunsou,"['Story', 'Art', 'Story & Art']"
,Old Xian,"['Story', 'Art', 'Story & Art']"
Kengo,Miyatani,['Art']
Nakahara,Rei,"['Story', 'Art', 'Story & Art']"
Bao Ni,Xing,['Story']
Masaru,Suwa,['Story']
Lora,Mizumoto,"['Story', 'Art', 'Story & Art']"
Sakutarou,Kagurazaka,"['Story', 'Art', 'Story & Art']"
,Sengoku-kun,"['Story', 'Art', 'Story & Art']"
Dan,Yoshii,['Art']
Tokumo,Sora,['Art']
Kyuui,Tachibana,['Story']
Nanae,Tajima,"['Story', 'Art', 'Story & Art']"
,Upu,['Art']
Shinsaku,Kamimura,['Art']
Nagina,Nomoto,"['Story', 'Art', 'Story & Art']"
Yuu,Hizuki,['Story']
,Toichi,['Art']
Akinobu,Uraku,"['Story', 'Art', 'Story & Art']"
Ryuu,Itou,['Art']
Ahiru,Kamonari,"['Story', 'Art', 'Story & Art']"
Takahito,Kobayashi,"['Story', 'Art', 'Story & Art']"
Yoko,Matsushita,"['Story', 'Art', 'Story & Art']"
,Iroito,"['Story', 'Art', 'Story & Art']"
Tatsuki,Kimura,['Art']
Feng Chun,Mu,['Art']
Kyoko,Hashimoto,"['Story', 'Art', 'Story & Art']"
Kurono,Shiroto,['Story']
Asami,Koseki,['Story']
Makoto,Yuuki,['Art']
,Otohimeshiki,['Story']
Mio,Sazanami,['Art']
Kazumi,Toujou,"['Story', 'Art', 'Story & Art']"
Nalini,Singh,['Story']
,cadet,['Story']
Hachi,Mitsumura,"['Story', 'Art', 'Story & Art']"
Gou,Oohinata,"['Story', 'Art', 'Story & Art']"
,Sogawa,['Art']
,sezu,['Story']
Tooru,Hisaka,['Story']
Hiyori,Mikagami,['Art']
Kazuki,Yamamoto,"['Story', 'Art', 'Story & Art']"
Shijimi,Moriyama,['Art']
Youichi,Katou,['Story']
Tsutomu,Fujikawa,"['Story', 'Art', 'Story & Art']"
,Tsugumi,"['Story', 'Art', 'Story & Art']"
Tomoya,Ohishi,"['Story', 'Art', 'Story & Art']"
Ichiki,Kokonoe,['Story']
Takayuki,Yanase,['Art']
Makoto,Murakami,"['Story', 'Art', 'Story & Art']"
Yu,Nomiya,['Story']
Shunsaku ,Minatoya,"['Story', 'Art', 'Story & Art']"
Datto,Nishiwaki,"['Story', 'Art', 'Story & Art']"
,Kishibe,"['Story', 'Art', 'Story & Art']"
Tori,Phillips,['Story']
Kazuyuki ,Yamai,['Story']
Hiroshi,Seko,['Story']
Masataka,Miura,"['Story', 'Art', 'Story & Art']"
Moheji,Yamasaki,['Art']
,Nakatani D.,"['Story', 'Art', 'Story & Art']"
Kotatsu,Fuyuwa,"['Story', 'Art', 'Story & Art']"
Kanata,Minamino,['Art']
Sumiko,Amakawa,"['Story', 'Art', 'Story & Art']"
Kannu,Ogi,"['Story', 'Art', 'Story & Art']"
Saho,Mikuni,"['Story', 'Art', 'Story & Art']"
,Kumatora,['Art']
Masaru,Katori,"['Story', 'Art', 'Story & Art']"
Koutarou,Kosugi,"['Story', 'Art', 'Story & Art']"
Youko,Tadatsu,"['Story', 'Art', 'Story & Art']"
Suhlah,Park,"['Story', 'Art', 'Story & Art']"
,Usagi no Tamago,"['Story', 'Art', 'Story & Art']"
Nagwon,Cheong,"['Story', 'Art', 'Story & Art']"
An,Takahashi,"['Story', 'Art']"
Saki,Mashima,['Art']
Tomaru,Hishigata,"['Story', 'Art', 'Story & Art']"
,Suna,['Art']
Hokusei,Katsushika,['Story']
,Karukiya,"['Story', 'Art', 'Story & Art']"
,Aniyoung,"['Story', 'Art', 'Story & Art']"
,Izumi,['Story']
Yukio,Ikeda,"['Story', 'Art', 'Story & Art']"
Ryou,Ishiyama,"['Story', 'Art', 'Story & Art']"
,Jaco,['Art']
,Ankoromochi,['Art']
Miya,Ousaka,"['Story', 'Art', 'Story & Art']"
Nao,Ozawa,"['Story', 'Art', 'Story & Art']"
Kenichi,Sakura,"['Story', 'Art', 'Story & Art']"
Sachiko,Nakamura,"['Story', 'Art']"
Hal,Sakurayu,"['Story', 'Art', 'Story & Art']"
Kouhei,Tajika,"['Story', 'Art', 'Story & Art']"
Rui,Morita,"['Story', 'Art', 'Story & Art']"
Natsuki,Kuriyama,"['Story', 'Art', 'Story & Art']"
Daigo,Murasaki,['Story']
Sara,Craven,['Story']
Takashi,Tanegashima,['Story']
Ayako,Tokugawa,"['Story', 'Art', 'Story & Art']"
Du Lu,Wang,"['Story', 'Art', 'Story & Art']"
Yuujirou,Sakamoto,"['Story', 'Art', 'Story & Art']"
Shoutarou,Teshirogi,['Story']
Elizabeth,Power,['Story']
Akira,Iwato,"['Story', 'Art', 'Story & Art']"
,Luxury,['Story']
,Casket,['Story']
Kai,Uchuuda,"['Story', 'Art', 'Story & Art']"
,YU-TA,['Art']
Nao,Tomaya,"['Story', 'Art', 'Story & Art']"
Yoshino,Masuzaki,"['Story', 'Art', 'Story & Art']"
Hana,Misaki,"['Story', 'Art', 'Story & Art']"
,Mitsuba,['Story']
,Jam,['Story']
Yumi,Ootsuka,"['Story', 'Art', 'Story & Art']"
Ryouko,Futou,"['Story', 'Art', 'Story & Art']"
Hiroki,Yazawa,"['Story', 'Art', 'Story & Art']"
Shirou,Ootsuka,"['Story', 'Art', 'Story & Art']"
,BUDDY,"['Story', 'Art', 'Story & Art']"
Tomoyuki,Enoki,"['Story', 'Art', 'Story & Art']"
Hoehoe,Noumiso,['Art']
Kazuhiro,Okamoto,"['Story', 'Art', 'Story & Art']"
Kazuhiro,Yuuki,['Story']
Kento,Shimoyama,['Story']
Kenji,Okamura,"['Story', 'Art', 'Story & Art']"
Nemu,Kanzaki,"['Story', 'Art', 'Story & Art']"
Kudoo,Kuon,['Story']
Ryuji,Okita,"['Story', 'Art', 'Story & Art']"
,Abuku,"['Story', 'Art', 'Story & Art']"
Katsuie,Akatsuki,"['Story', 'Art', 'Story & Art']"
Izumi,Oumi,['Story']
Tatsuki,Hiyama,['Story']
Ame,Tenki,['Story']
Suzune,Aozora,['Story']
,Makotoji,"['Story', 'Art', 'Story & Art']"
Nokoshi,Yamada,"['Story', 'Art', 'Story & Art']"
Junji,Oono,"['Story', 'Art', 'Story & Art']"
,Dalseul,['Story']
Little,Izumi,['Art']
Shuya,Asanagi,['Story']
Shirou,Usume,"['Story', 'Art', 'Story & Art']"
Sachi,Ooshimizu,"['Story', 'Art', 'Story & Art']"
Poteto,Ootsuka,"['Story', 'Art', 'Story & Art']"
,Healthyman,"['Story', 'Art', 'Story & Art']"
Hatotarou,Ooba,['Story']
Yukinao,Yamauchi,['Art']
Kaoru,Kawakata,"['Story', 'Art', 'Story & Art']"
Kouichi,Takagi,['Story']
Yuuki,Hozumi,"['Story', 'Art', 'Story & Art']"
Kaori,Himeki,"['Story', 'Art', 'Story & Art']"
,Sencha,['Art']
Rise,Torio,"['Story', 'Art', 'Story & Art']"
Akari,Hayano,"['Story', 'Art', 'Story & Art']"
Sosuke,Kaise,"['Story', 'Art', 'Story & Art']"
Toshitsugu,Iida,['Art']
,Colors,['Story']
Jun,Jinnai,['Art']
Kenji,Sakumoto,['Story']
Hyougo,Nagare,['Art']
Shoutarou,Kaneda,['Art']
Rin,Izumi,"['Story', 'Art', 'Story & Art']"
,MEE,"['Story', 'Art', 'Story & Art']"
Nao,Saeki,['Art']
Shinichi,Fuji,"['Story', 'Art', 'Story & Art']"
Akio,Aikawa,['Story']
Naoki,Matsumoto,"['Story', 'Art', 'Story & Art']"
Ju-Suh,Hyun,"['Story', 'Art', 'Story & Art']"
Kang-Won,Kim,"['Story', 'Art', 'Story & Art']"
Eun Ha,Jo,['Story']
,Kurousa-P,['Story']
Yukitoshi,Nakamura,"['Story', 'Art', 'Story & Art']"
Tsumiki,Hatozuki,['Art']
,Eushully,['Story']
Rei,Yuuki,['Art']
Tohru,Kai,"['Story', 'Art']"
Yuko,Asami,"['Story', 'Art', 'Story & Art']"
,Honoji,['Art']
Kei,Momoyama,['Art']
Herbert George,Wells,['Story']
,Cho,"['Story', 'Art', 'Story & Art']"
Hirotsugu,Ryuusen,['Story']
Haruno ,Suzuki,"['Story', 'Art', 'Story & Art']"
,Vania600,['Art']
Akane,Kasuga,"['Story', 'Art', 'Story & Art']"
,Asai,"['Story', 'Art', 'Story & Art']"
,Yamaada,['Art']
Saki,Ayumi,"['Story', 'Art', 'Story & Art']"
,Kashinoki-chan,"['Story', 'Art', 'Story & Art']"
Munesumi,Okamoto K,"['Story', 'Art', 'Story & Art']"
Hinoto,Nakazawa,['Art']
In-Soo,Ra,['Story']
Mirano,Kanda,"['Story', 'Art', 'Story & Art']"
,FlyingShine,['Story']
Sakura,Silhouette,"['Story', 'Art', 'Story & Art']"
,Wagashi,"['Story', 'Art', 'Story & Art']"
,Yuncha＊,['Art']
Nanase,Ohkawa,['Story']
Atsumu,Suzuki,"['Story', 'Art', 'Story & Art']"
Yong-Gwan,Shin,['Art']
Yukari,Itou,"['Story', 'Art', 'Story & Art']"
Amane,Oosawa,"['Story', 'Art', 'Story & Art']"
Keiji,Gotou,['Art']
,Akihiko,"['Story', 'Art', 'Story & Art']"
,Achumuchi,"['Story', 'Art', 'Story & Art']"
Yuu,Mishouzaki,"['Story', 'Art', 'Story & Art']"
Hiroshi,Yamaguchi,['Story']
Misato,Ibuki,"['Story', 'Art', 'Story & Art']"
,Akigitsune,['Story']
Sakura,Shiromochi,['Art']
Udon,Nodu,"['Story', 'Art', 'Story & Art']"
Hiroko,Misawa,"['Story', 'Art', 'Story & Art']"
Kagiji,Kumanomata,"['Story', 'Art', 'Story & Art']"
,JUDAL,"['Story', 'Art', 'Story & Art']"
An,Tsuwabuki,"['Story', 'Art', 'Story & Art']"
,Yom,"['Story', 'Art', 'Story & Art']"
Soujuurou,Sakaki,['Art']
Tomo,Kiyota,"['Story', 'Art', 'Story & Art']"
Daewoo,Kim,['Story']
Yoh,Hihara,['Art']
Ushimitsu,Kusaki,['Story']
Jirou,Tomioka,['Art']
,Sirpent,['Art']
,Yuu,"['Story', 'Art', 'Story & Art']"
Shouhei,Sasaki,"['Story', 'Art', 'Story & Art']"
,Dongjeon,['Art']
,Yukito Imouto,['Art']
Daiji,Akiyama,['Story']
Teruko,Arai,['Art']
Maao,Aou,['Art']
Takuya,Okada,"['Story', 'Art', 'Story & Art']"
Nawoya,Iwata,"['Story', 'Art', 'Story & Art']"
Yu-Chin,Lin,"['Story', 'Art', 'Story & Art']"
Yong-Wan,Kwon,['Art']
Tarako,Umeyama,"['Story', 'Art', 'Story & Art']"
Ayumu,Hosaka,['Story']
Kazuhiro,Urata,"['Story', 'Art', 'Story & Art']"
,LuckyRuci,['Story']
Leega,Hansan,['Story']
Kiyo,Kyuujou,"['Story', 'Art', 'Story & Art']"
Kouichi,Nagata,"['Story', 'Art', 'Story & Art']"
,Koppori Nama Beer,"['Story', 'Art', 'Story & Art']"
,Be-Papas,"['Story', 'Art', 'Story & Art']"
Yuuichi,Kumakura,"['Story', 'Art', 'Story & Art']"
Soushi,Chimoto,['Story']
Myung-Jin,Lee,"['Story', 'Art', 'Story & Art']"
,KRSG,['Art']
Ryoutarou,Iwanaga,"['Story', 'Art', 'Story & Art']"
Hajime,Ueda,"['Story', 'Art', 'Story & Art']"
Tamami,Aono,"['Story', 'Art', 'Story & Art']"
Aya,Shirosaki,"['Story', 'Art', 'Story & Art']"
Yuruha,Itsuki,['Story']
Tetsuya,Katsuzawa,"['Story', 'Art', 'Story & Art']"
Makoto,Taji,"['Story', 'Art', 'Story & Art']"
Ranji,Tomuku,['Story']
Seung-Yeop,Jo,"['Story', 'Art', 'Story & Art']"
Akira,Sonozaki,['Story']
Shin,Mitsuhara,"['Story', 'Art', 'Story & Art']"
,mana,['Art']
,uku,"['Story', 'Art', 'Story & Art']"
Tae-Hyung,Kim,['Art']
,Akina,['Art']
Ryouma,Ikefukurou,['Story']
Kenji,Taketomi,"['Story', 'Art', 'Story & Art']"
Kei,Sugiura,"['Story', 'Art', 'Story & Art']"
Shima,Shimamura,"['Story', 'Art', 'Story & Art']"
Souichi,Kasuga,"['Story', 'Art', 'Story & Art']"
Mahiru,Hinata,"['Story', 'Art', 'Story & Art']"
,Zinno,['Art']
Kogitsune,Kanekiru,['Story']
Yuri,Kimura,['Art']
Yuu,Inoue,['Story']
You,Takahashi,"['Story', 'Art', 'Story & Art']"
Tomoe,Kasahara,"['Story', 'Art', 'Story & Art']"
,Panda House,['Story']
,Studio Miris,['Story']
Mato,Kousaka,['Story']
Mikio,Tachibana,['Art']
Hiroshi,Nakamine,"['Story', 'Art', 'Story & Art']"
Kazuhiko,Shinonome,['Art']
,Kumatarou,"['Story', 'Art', 'Story & Art']"
Keisuke,Kadokura,['Story']
,Rakuraku,"['Story', 'Art', 'Story & Art']"
Gurasan,Yumeiro,"['Story', 'Art', 'Story & Art']"
Souka,Ishihara,['Art']
Kobato,Takahashi,"['Story', 'Art', 'Story & Art']"
E.,Hae,"['Story', 'Art', 'Story & Art']"
Takashi,Yagi,"['Story', 'Art', 'Story & Art']"
,Rem,"['Story', 'Art', 'Story & Art']"
Akinari,Asakura,['Story']
Kei,Arai,"['Story', 'Art', 'Story & Art']"
Mesopo,Tamia,['Story']
Jeong Won,Paek,"['Story', 'Art', 'Story & Art']"
,Chobipero,"['Story', 'Art', 'Story & Art']"
Kazuki,Hiro,"['Story', 'Art', 'Story & Art']"
,Kisen,"['Story', 'Art', 'Story & Art']"
Shi-Hyun,Ha,"['Story', 'Art', 'Story & Art']"
,Hide18,['Art']
Fujio,Okamoto,"['Story', 'Art', 'Story & Art']"
Yutaka,Takahashi,"['Story', 'Art', 'Story & Art']"
Sho,Aoi,"['Story', 'Art', 'Story & Art']"
Yuko,Ikedo,"['Story', 'Art', 'Story & Art']"
Keiji,Najima,"['Story', 'Art', 'Story & Art']"
Mira,Lee,"['Story', 'Art', 'Story & Art']"
,KATINO,"['Story', 'Art', 'Story & Art']"
Moe,Amano,"['Story', 'Art', 'Story & Art']"
,Nobushito,['Art']
Michiru,Kataoka,"['Story', 'Art', 'Story & Art']"
,Sakyou,"['Story', 'Art', 'Story & Art']"
UN,Inonaka,"['Story', 'Art', 'Story & Art']"
Zenzen,Yamamoto,"['Story', 'Art', 'Story & Art']"
Mikumo,Seto,"['Story', 'Art', 'Story & Art']"
Masayuki,Katayama,"['Story', 'Art', 'Story & Art']"
Yoko,Kotani,"['Story', 'Art', 'Story & Art']"
,Hirune,"['Story', 'Art', 'Story & Art']"
,Tsushiko,"['Story', 'Art', 'Story & Art']"
Kotei,Kobayashi,['Story']
Shinogi,Kazanami,['Story']
Makoto,Itou,"['Story', 'Art', 'Story & Art']"
Young Ha,Park,"['Story', 'Art', 'Story & Art']"
Gai,Mido,['Story']
Shinya,Suzuki,"['Story', 'Art', 'Story & Art']"
Taku,Kuwabara,"['Story', 'Art', 'Story & Art']"
,Nippon Ichi Software,['Story']
Yuu,Natsuki,"['Story', 'Art', 'Story & Art']"
Sahara,Ikaruga,['Story']
Yuu,Odoriba,"['Story', 'Art', 'Story & Art']"
Yasutaka,Ootsu,['Story']
Nariyuki,Hazumi,"['Story', 'Art', 'Story & Art']"
,Sirius,['Story']
Yuuki,Suenaga,['Story']
,Aries,['Story']
Haruto,Komiya,['Art']
Arisu,Sakuragawa,['Story']
Hekisa,Mutsuno,['Art']
Rumba,Kokonasu☆,"['Story', 'Art', 'Story & Art']"
Motoi,Tanaka,"['Story', 'Art', 'Story & Art']"
,XYZ,['Story']
Kazuhiko,Miyaya,"['Story', 'Art', 'Story & Art']"
,Kazuchi,"['Story', 'Art', 'Story & Art']"
Misaki,Harukawa,['Story']
Akeru,Nomoto,"['Story', 'Art', 'Story & Art']"
,Nekomashigura,['Story']
Takuya,Mizushiro,"['Story', 'Art', 'Story & Art']"
Bun7,Sakura,"['Story', 'Art', 'Story & Art']"
,Effordom Soft,['Story']
Shizu,Yamauchi,['Art']
Riu,Kushiki,['Story']
,Pajamas Soft,['Story']
,One-up,['Story']
Mika,Himegi,"['Story', 'Art', 'Story & Art']"
Syuhei,Kamo,"['Story', 'Art', 'Story & Art']"
,hakus,['Art']
Kotora,Kino,['Art']
Noriyuki,Konishi,"['Story', 'Art', 'Story & Art']"
Toshimi,Arina,"['Story', 'Art', 'Story & Art']"
,Pan,['Art']
Ryouwa,Kasumi,"['Story', 'Art', 'Story & Art']"
Masumi,Sudou,"['Story', 'Art', 'Story & Art']"
Mamoru,Sugiura,['Art']
,Studio May-be,['Story']
Kouichi,Asuka,['Story']
Takao,Demise,['Art']
